cutoff	True.pos	False.pos	True.neg	False.neg	False.pos.rate	True.pos.rate
-0.5	1000	246	0	0	1	1
-0.495	1000	246	0	0	1	1
-0.49	1000	246	0	0	1	1
-0.485	1000	246	0	0	1	1
-0.48	1000	246	0	0	1	1
-0.475	1000	246	0	0	1	1
-0.47	1000	246	0	0	1	1
-0.465	1000	246	0	0	1	1
-0.46	1000	246	0	0	1	1
-0.455	1000	246	0	0	1	1
-0.45	1000	246	0	0	1	1
-0.445	1000	246	0	0	1	1
-0.44	1000	246	0	0	1	1
-0.435	1000	246	0	0	1	1
-0.43	1000	246	0	0	1	1
-0.425	1000	246	0	0	1	1
-0.42	1000	246	0	0	1	1
-0.415	1000	246	0	0	1	1
-0.41	1000	246	0	0	1	1
-0.405	1000	246	0	0	1	1
-0.4	1000	246	0	0	1	1
-0.395	1000	246	0	0	1	1
-0.39	1000	246	0	0	1	1
-0.385	1000	246	0	0	1	1
-0.38	1000	246	0	0	1	1
-0.375	1000	246	0	0	1	1
-0.37	1000	246	0	0	1	1
-0.365	1000	246	0	0	1	1
-0.36	1000	246	0	0	1	1
-0.355	1000	246	0	0	1	1
-0.35	1000	246	0	0	1	1
-0.345	1000	246	0	0	1	1
-0.34	1000	246	0	0	1	1
-0.335	1000	246	0	0	1	1
-0.33	1000	246	0	0	1	1
-0.325	1000	246	0	0	1	1
-0.32	1000	246	0	0	1	1
-0.315	1000	246	0	0	1	1
-0.31	1000	246	0	0	1	1
-0.305	1000	246	0	0	1	1
-0.3	1000	246	0	0	1	1
-0.295	1000	246	0	0	1	1
-0.29	1000	246	0	0	1	1
-0.285	1000	246	0	0	1	1
-0.28	1000	246	0	0	1	1
-0.275	1000	246	0	0	1	1
-0.27	1000	246	0	0	1	1
-0.265	1000	246	0	0	1	1
-0.26	1000	246	0	0	1	1
-0.255	1000	246	0	0	1	1
-0.25	1000	246	0	0	1	1
-0.245	1000	246	0	0	1	1
-0.24	1000	246	0	0	1	1
-0.235	1000	246	0	0	1	1
-0.23	1000	246	0	0	1	1
-0.225	1000	246	0	0	1	1
-0.22	1000	246	0	0	1	1
-0.215	1000	246	0	0	1	1
-0.21	1000	246	0	0	1	1
-0.205	1000	246	0	0	1	1
-0.2	1000	246	0	0	1	1
-0.195	1000	246	0	0	1	1
-0.19	1000	246	0	0	1	1
-0.185	1000	246	0	0	1	1
-0.18	1000	246	0	0	1	1
-0.175	1000	246	0	0	1	1
-0.17	1000	246	0	0	1	1
-0.165	1000	246	0	0	1	1
-0.16	1000	246	0	0	1	1
-0.155	1000	246	0	0	1	1
-0.15	1000	246	0	0	1	1
-0.145	1000	246	0	0	1	1
-0.14	1000	246	0	0	1	1
-0.135	1000	246	0	0	1	1
-0.13	1000	246	0	0	1	1
-0.125	1000	246	0	0	1	1
-0.12	1000	246	0	0	1	1
-0.115	1000	246	0	0	1	1
-0.11	1000	246	0	0	1	1
-0.105	1000	246	0	0	1	1
-0.1	1000	246	0	0	1	1
-0.095	1000	246	0	0	1	1
-0.09	1000	246	0	0	1	1
-0.085	1000	246	0	0	1	1
-0.08	1000	246	0	0	1	1
-0.075	1000	246	0	0	1	1
-0.07	1000	246	0	0	1	1
-0.065	1000	246	0	0	1	1
-0.06	1000	246	0	0	1	1
-0.055	1000	246	0	0	1	1
-0.05	1000	246	0	0	1	1
-0.045	1000	246	0	0	1	1
-0.04	1000	246	0	0	1	1
-0.035	1000	246	0	0	1	1
-0.03	1000	246	0	0	1	1
-0.025	1000	245	1	0	0.995934959349594	1
-0.02	1000	234	12	0	0.951219512195122	1
-0.015	1000	224	22	0	0.910569105691057	1
-0.01	1000	218	28	0	0.886178861788618	1
-0.005	1000	212	34	0	0.861788617886179	1
0	1000	205	41	0	0.833333333333333	1
0.005	1000	202	44	0	0.821138211382114	1
0.01	1000	189	57	0	0.768292682926829	1
0.015	1000	181	65	0	0.735772357723577	1
0.02	1000	180	66	0	0.731707317073171	1
0.025	1000	175	71	0	0.711382113821138	1
0.03	1000	174	72	0	0.707317073170732	1
0.035	1000	170	76	0	0.691056910569106	1
0.04	1000	168	78	0	0.682926829268293	1
0.045	1000	159	87	0	0.646341463414634	1
0.05	1000	157	89	0	0.638211382113821	1
0.055	1000	156	90	0	0.634146341463415	1
0.0600000000000001	1000	155	91	0	0.630081300813008	1
0.0650000000000001	1000	155	91	0	0.630081300813008	1
0.0700000000000001	1000	153	93	0	0.621951219512195	1
0.0750000000000001	1000	153	93	0	0.621951219512195	1
0.08	1000	152	94	0	0.617886178861789	1
0.085	1000	146	100	0	0.59349593495935	1
0.09	1000	143	103	0	0.58130081300813	1
0.095	1000	141	105	0	0.573170731707317	1
0.1	1000	138	108	0	0.560975609756098	1
0.105	1000	136	110	0	0.552845528455285	1
0.11	1000	132	114	0	0.536585365853659	1
0.115	1000	127	119	0	0.516260162601626	1
0.12	1000	125	121	0	0.508130081300813	1
0.125	1000	122	124	0	0.495934959349593	1
0.13	1000	114	132	0	0.463414634146341	1
0.135	1000	112	134	0	0.455284552845528	1
0.14	1000	111	135	0	0.451219512195122	1
0.145	1000	107	139	0	0.434959349593496	1
0.15	1000	104	142	0	0.422764227642276	1
0.155	1000	103	143	0	0.41869918699187	1
0.16	1000	102	144	0	0.414634146341463	1
0.165	1000	101	145	0	0.410569105691057	1
0.17	1000	100	146	0	0.40650406504065	1
0.175	1000	98	148	0	0.398373983739837	1
0.18	1000	96	150	0	0.390243902439024	1
0.185	1000	95	151	0	0.386178861788618	1
