cutoff	True.pos	False.pos	True.neg	False.neg	False.pos.rate	True.pos.rate
-0.5	1000	444	0	0	1	1
-0.495	1000	444	0	0	1	1
-0.49	1000	444	0	0	1	1
-0.485	1000	444	0	0	1	1
-0.48	1000	444	0	0	1	1
-0.475	1000	444	0	0	1	1
-0.47	1000	444	0	0	1	1
-0.465	1000	444	0	0	1	1
-0.46	1000	444	0	0	1	1
-0.455	1000	444	0	0	1	1
-0.45	1000	444	0	0	1	1
-0.445	1000	444	0	0	1	1
-0.44	1000	444	0	0	1	1
-0.435	1000	444	0	0	1	1
-0.43	1000	444	0	0	1	1
-0.425	1000	444	0	0	1	1
-0.42	1000	444	0	0	1	1
-0.415	1000	444	0	0	1	1
-0.41	1000	444	0	0	1	1
-0.405	1000	444	0	0	1	1
-0.4	1000	444	0	0	1	1
-0.395	1000	444	0	0	1	1
-0.39	1000	444	0	0	1	1
-0.385	1000	444	0	0	1	1
-0.38	1000	444	0	0	1	1
-0.375	1000	444	0	0	1	1
-0.37	1000	444	0	0	1	1
-0.365	1000	444	0	0	1	1
-0.36	1000	444	0	0	1	1
-0.355	1000	444	0	0	1	1
-0.35	1000	444	0	0	1	1
-0.345	1000	444	0	0	1	1
-0.34	1000	444	0	0	1	1
-0.335	1000	444	0	0	1	1
-0.33	1000	444	0	0	1	1
-0.325	1000	444	0	0	1	1
-0.32	1000	444	0	0	1	1
-0.315	1000	444	0	0	1	1
-0.31	1000	444	0	0	1	1
-0.305	1000	444	0	0	1	1
-0.3	1000	444	0	0	1	1
-0.295	1000	444	0	0	1	1
-0.29	1000	444	0	0	1	1
-0.285	1000	444	0	0	1	1
-0.28	1000	444	0	0	1	1
-0.275	1000	444	0	0	1	1
-0.27	1000	444	0	0	1	1
-0.265	1000	444	0	0	1	1
-0.26	1000	444	0	0	1	1
-0.255	1000	444	0	0	1	1
-0.25	1000	444	0	0	1	1
-0.245	1000	444	0	0	1	1
-0.24	1000	444	0	0	1	1
-0.235	1000	444	0	0	1	1
-0.23	1000	444	0	0	1	1
-0.225	1000	444	0	0	1	1
-0.22	1000	444	0	0	1	1
-0.215	1000	444	0	0	1	1
-0.21	1000	444	0	0	1	1
-0.205	1000	444	0	0	1	1
-0.2	1000	444	0	0	1	1
-0.195	1000	444	0	0	1	1
-0.19	1000	444	0	0	1	1
-0.185	1000	444	0	0	1	1
-0.18	1000	444	0	0	1	1
-0.175	1000	444	0	0	1	1
-0.17	1000	444	0	0	1	1
-0.165	1000	444	0	0	1	1
-0.16	1000	444	0	0	1	1
-0.155	1000	444	0	0	1	1
-0.15	1000	444	0	0	1	1
-0.145	1000	444	0	0	1	1
-0.14	1000	444	0	0	1	1
-0.135	1000	444	0	0	1	1
-0.13	1000	444	0	0	1	1
-0.125	1000	444	0	0	1	1
-0.12	1000	444	0	0	1	1
-0.115	1000	444	0	0	1	1
-0.11	1000	444	0	0	1	1
-0.105	1000	444	0	0	1	1
-0.1	1000	444	0	0	1	1
-0.095	1000	444	0	0	1	1
-0.09	1000	444	0	0	1	1
-0.085	1000	444	0	0	1	1
-0.08	1000	444	0	0	1	1
-0.075	1000	444	0	0	1	1
-0.07	1000	444	0	0	1	1
-0.065	1000	444	0	0	1	1
-0.06	1000	444	0	0	1	1
-0.055	1000	444	0	0	1	1
-0.05	1000	444	0	0	1	1
-0.045	1000	444	0	0	1	1
-0.04	1000	444	0	0	1	1
-0.035	1000	444	0	0	1	1
-0.03	1000	443	1	0	0.997747747747748	1
-0.025	1000	432	12	0	0.972972972972973	1
-0.02	1000	421	23	0	0.948198198198198	1
-0.015	1000	395	49	0	0.88963963963964	1
-0.01	1000	364	80	0	0.81981981981982	1
-0.005	1000	334	110	0	0.752252252252252	1
0	1000	311	133	0	0.70045045045045	1
0.005	1000	302	142	0	0.68018018018018	1
0.01	1000	292	152	0	0.657657657657658	1
0.015	1000	283	161	0	0.637387387387387	1
0.02	1000	273	171	0	0.614864864864865	1
0.025	1000	260	184	0	0.585585585585586	1
0.03	1000	257	187	0	0.578828828828829	1
0.035	1000	254	190	0	0.572072072072072	1
0.04	1000	250	194	0	0.563063063063063	1
0.045	1000	249	195	0	0.560810810810811	1
0.05	1000	246	198	0	0.554054054054054	1
0.055	1000	243	201	0	0.547297297297297	1
0.0600000000000001	1000	239	205	0	0.538288288288288	1
0.0650000000000001	1000	239	205	0	0.538288288288288	1
0.0700000000000001	1000	234	210	0	0.527027027027027	1
0.0750000000000001	1000	230	214	0	0.518018018018018	1
0.08	1000	224	220	0	0.504504504504504	1
0.085	1000	221	223	0	0.497747747747748	1
0.09	1000	221	223	0	0.497747747747748	1
0.095	1000	217	227	0	0.488738738738739	1
0.1	1000	213	231	0	0.47972972972973	1
0.105	1000	207	237	0	0.466216216216216	1
0.11	1000	203	241	0	0.457207207207207	1
0.115	1000	198	246	0	0.445945945945946	1
0.12	1000	187	257	0	0.421171171171171	1
0.125	999	176	268	1	0.396396396396396	0.999
0.13	999	170	274	1	0.382882882882883	0.999
0.135	999	157	287	1	0.353603603603604	0.999
0.14	998	147	297	2	0.331081081081081	0.998
0.145	998	139	305	2	0.313063063063063	0.998
0.15	998	126	318	2	0.283783783783784	0.998
0.155	998	121	323	2	0.272522522522523	0.998
0.16	998	116	328	2	0.261261261261261	0.998
0.165	998	87	357	2	0.195945945945946	0.998
0.17	998	74	370	2	0.166666666666667	0.998
0.175	997	65	379	3	0.146396396396396	0.997
0.18	997	55	389	3	0.123873873873874	0.997
0.185	997	52	392	3	0.117117117117117	0.997
0.19	997	50	394	3	0.112612612612613	0.997
0.195	997	46	398	3	0.103603603603604	0.997
0.2	997	46	398	3	0.103603603603604	0.997
0.205	997	45	399	3	0.101351351351351	0.997
0.21	997	44	400	3	0.0990990990990991	0.997
0.215	997	43	401	3	0.0968468468468468	0.997
0.22	997	43	401	3	0.0968468468468468	0.997
0.225	997	41	403	3	0.0923423423423423	0.997
0.23	997	41	403	3	0.0923423423423423	0.997
0.235	997	41	403	3	0.0923423423423423	0.997
0.24	997	40	404	3	0.0900900900900901	0.997
0.245	997	39	405	3	0.0878378378378378	0.997
0.25	997	36	408	3	0.0810810810810811	0.997
0.255	997	35	409	3	0.0788288288288288	0.997
0.26	997	33	411	3	0.0743243243243243	0.997
0.265	996	30	414	4	0.0675675675675676	0.996
0.27	996	30	414	4	0.0675675675675676	0.996
0.275	996	25	419	4	0.0563063063063063	0.996
0.28	996	22	422	4	0.0495495495495495	0.996
0.285	996	22	422	4	0.0495495495495495	0.996
0.29	996	20	424	4	0.045045045045045	0.996
0.295	996	18	426	4	0.0405405405405405	0.996
0.3	996	17	427	4	0.0382882882882883	0.996
0.305	996	16	428	4	0.036036036036036	0.996
0.31	996	12	432	4	0.027027027027027	0.996
0.315	996	11	433	4	0.0247747747747748	0.996
0.32	996	10	434	4	0.0225225225225225	0.996
0.325	996	7	437	4	0.0157657657657658	0.996
0.33	995	3	441	5	0.00675675675675676	0.995
0.335	995	1	443	5	0.00225225225225225	0.995
0.34	995	1	443	5	0.00225225225225225	0.995
0.345	995	1	443	5	0.00225225225225225	0.995
0.35	995	0	444	5	0	0.995
0.355	995	0	444	5	0	0.995
0.36	995	0	444	5	0	0.995
0.365	995	0	444	5	0	0.995
0.37	995	0	444	5	0	0.995
0.375	995	0	444	5	0	0.995
0.38	995	0	444	5	0	0.995
0.385	995	0	444	5	0	0.995
0.39	995	0	444	5	0	0.995
0.395	995	0	444	5	0	0.995
0.4	995	0	444	5	0	0.995
0.405	995	0	444	5	0	0.995
0.41	994	0	444	6	0	0.994
0.415	994	0	444	6	0	0.994
0.42	994	0	444	6	0	0.994
0.425	994	0	444	6	0	0.994
0.43	994	0	444	6	0	0.994
0.435	992	0	444	8	0	0.992
0.44	992	0	444	8	0	0.992
0.445	992	0	444	8	0	0.992
0.45	992	0	444	8	0	0.992
0.455	992	0	444	8	0	0.992
0.46	992	0	444	8	0	0.992
0.465	992	0	444	8	0	0.992
0.47	992	0	444	8	0	0.992
0.475	992	0	444	8	0	0.992
0.48	992	0	444	8	0	0.992
0.485	990	0	444	10	0	0.99
0.49	988	0	444	12	0	0.988
0.495	987	0	444	13	0	0.987
0.5	986	0	444	14	0	0.986
0.505	986	0	444	14	0	0.986
0.51	986	0	444	14	0	0.986
0.515	984	0	444	16	0	0.984
0.52	983	0	444	17	0	0.983
0.525	979	0	444	21	0	0.979
0.53	979	0	444	21	0	0.979
0.535	978	0	444	22	0	0.978
0.54	977	0	444	23	0	0.977
0.545	977	0	444	23	0	0.977
0.55	976	0	444	24	0	0.976
0.555	976	0	444	24	0	0.976
0.56	976	0	444	24	0	0.976
0.565	976	0	444	24	0	0.976
0.57	976	0	444	24	0	0.976
0.575	976	0	444	24	0	0.976
0.58	976	0	444	24	0	0.976
0.585	975	0	444	25	0	0.975
0.59	973	0	444	27	0	0.973
0.595	971	0	444	29	0	0.971
0.6	970	0	444	30	0	0.97
0.605	968	0	444	32	0	0.968
0.61	967	0	444	33	0	0.967
0.615	964	0	444	36	0	0.964
0.62	961	0	444	39	0	0.961
0.625	960	0	444	40	0	0.96
0.63	959	0	444	41	0	0.959
0.635	958	0	444	42	0	0.958
0.64	955	0	444	45	0	0.955
0.645	952	0	444	48	0	0.952
