cutoff	True.pos	False.pos	True.neg	False.neg	False.pos.rate	True.pos.rate
-0.5	986	46	0	0	1	1
-0.495	986	46	0	0	1	1
-0.49	986	46	0	0	1	1
-0.485	986	46	0	0	1	1
-0.48	986	46	0	0	1	1
-0.475	986	46	0	0	1	1
-0.47	986	46	0	0	1	1
-0.465	986	46	0	0	1	1
-0.46	986	46	0	0	1	1
-0.455	986	46	0	0	1	1
-0.45	986	46	0	0	1	1
-0.445	986	46	0	0	1	1
-0.44	986	46	0	0	1	1
-0.435	986	46	0	0	1	1
-0.43	986	46	0	0	1	1
-0.425	986	46	0	0	1	1
-0.42	986	46	0	0	1	1
-0.415	986	46	0	0	1	1
-0.41	986	46	0	0	1	1
-0.405	986	46	0	0	1	1
-0.4	986	46	0	0	1	1
-0.395	986	46	0	0	1	1
-0.39	986	46	0	0	1	1
-0.385	986	46	0	0	1	1
-0.38	986	46	0	0	1	1
-0.375	986	46	0	0	1	1
-0.37	986	46	0	0	1	1
-0.365	986	46	0	0	1	1
-0.36	986	46	0	0	1	1
-0.355	986	46	0	0	1	1
-0.35	986	46	0	0	1	1
-0.345	986	46	0	0	1	1
-0.34	986	46	0	0	1	1
-0.335	986	46	0	0	1	1
-0.33	986	46	0	0	1	1
-0.325	986	46	0	0	1	1
-0.32	986	46	0	0	1	1
-0.315	986	46	0	0	1	1
-0.31	986	46	0	0	1	1
-0.305	986	46	0	0	1	1
-0.3	986	46	0	0	1	1
-0.295	986	46	0	0	1	1
-0.29	986	46	0	0	1	1
-0.285	986	46	0	0	1	1
-0.28	986	46	0	0	1	1
-0.275	986	46	0	0	1	1
-0.27	986	46	0	0	1	1
-0.265	986	46	0	0	1	1
-0.26	986	46	0	0	1	1
-0.255	986	46	0	0	1	1
-0.25	986	46	0	0	1	1
-0.245	986	46	0	0	1	1
-0.24	986	46	0	0	1	1
-0.235	986	46	0	0	1	1
-0.23	986	46	0	0	1	1
-0.225	986	46	0	0	1	1
-0.22	986	46	0	0	1	1
-0.215	986	46	0	0	1	1
-0.21	986	46	0	0	1	1
-0.205	986	46	0	0	1	1
-0.2	986	46	0	0	1	1
-0.195	986	46	0	0	1	1
-0.19	986	46	0	0	1	1
-0.185	986	46	0	0	1	1
-0.18	986	46	0	0	1	1
-0.175	986	46	0	0	1	1
-0.17	986	46	0	0	1	1
-0.165	986	46	0	0	1	1
-0.16	986	46	0	0	1	1
-0.155	986	46	0	0	1	1
-0.15	986	46	0	0	1	1
-0.145	986	46	0	0	1	1
-0.14	986	46	0	0	1	1
-0.135	986	46	0	0	1	1
-0.13	986	46	0	0	1	1
-0.125	986	46	0	0	1	1
-0.12	986	46	0	0	1	1
-0.115	986	46	0	0	1	1
-0.11	986	46	0	0	1	1
-0.105	986	46	0	0	1	1
-0.1	986	46	0	0	1	1
-0.095	986	46	0	0	1	1
-0.09	986	46	0	0	1	1
-0.085	986	46	0	0	1	1
-0.08	986	46	0	0	1	1
-0.075	986	46	0	0	1	1
-0.07	986	46	0	0	1	1
-0.065	986	46	0	0	1	1
-0.06	986	46	0	0	1	1
-0.055	986	46	0	0	1	1
-0.05	986	46	0	0	1	1
-0.045	986	46	0	0	1	1
-0.04	986	46	0	0	1	1
-0.035	986	46	0	0	1	1
-0.03	986	46	0	0	1	1
-0.025	986	46	0	0	1	1
-0.02	986	46	0	0	1	1
-0.015	986	46	0	0	1	1
-0.01	986	46	0	0	1	1
-0.005	986	46	0	0	1	1
0	986	46	0	0	1	1
0.005	986	46	0	0	1	1
0.01	986	46	0	0	1	1
0.015	986	46	0	0	1	1
0.02	986	46	0	0	1	1
0.025	986	46	0	0	1	1
0.03	986	46	0	0	1	1
0.035	986	46	0	0	1	1
0.04	986	46	0	0	1	1
0.045	986	46	0	0	1	1
0.05	986	46	0	0	1	1
0.055	986	46	0	0	1	1
0.0600000000000001	986	46	0	0	1	1
0.0650000000000001	986	46	0	0	1	1
0.0700000000000001	986	46	0	0	1	1
0.0750000000000001	986	46	0	0	1	1
0.08	986	46	0	0	1	1
0.085	986	46	0	0	1	1
0.09	986	46	0	0	1	1
0.095	986	46	0	0	1	1
0.1	986	46	0	0	1	1
0.105	986	46	0	0	1	1
0.11	986	46	0	0	1	1
0.115	986	46	0	0	1	1
0.12	986	46	0	0	1	1
0.125	986	46	0	0	1	1
0.13	986	46	0	0	1	1
0.135	986	46	0	0	1	1
0.14	986	46	0	0	1	1
0.145	986	46	0	0	1	1
0.15	986	46	0	0	1	1
0.155	986	46	0	0	1	1
0.16	986	46	0	0	1	1
0.165	986	46	0	0	1	1
0.17	986	46	0	0	1	1
0.175	986	46	0	0	1	1
0.18	986	46	0	0	1	1
0.185	986	46	0	0	1	1
0.19	986	46	0	0	1	1
0.195	986	46	0	0	1	1
0.2	986	46	0	0	1	1
0.205	986	46	0	0	1	1
0.21	986	46	0	0	1	1
0.215	986	46	0	0	1	1
0.22	986	46	0	0	1	1
0.225	986	46	0	0	1	1
0.23	986	46	0	0	1	1
0.235	986	46	0	0	1	1
0.24	986	46	0	0	1	1
0.245	986	45	1	0	0.978260869565217	1
0.25	986	45	1	0	0.978260869565217	1
0.255	986	44	2	0	0.956521739130435	1
0.26	986	43	3	0	0.934782608695652	1
0.265	986	43	3	0	0.934782608695652	1
0.27	986	40	6	0	0.869565217391304	1
0.275	986	40	6	0	0.869565217391304	1
0.28	986	39	7	0	0.847826086956522	1
0.285	986	38	8	0	0.826086956521739	1
0.29	986	38	8	0	0.826086956521739	1
0.295	986	36	10	0	0.782608695652174	1
0.3	986	36	10	0	0.782608695652174	1
