cutoff	True.pos	False.pos	True.neg	False.neg	False.pos.rate	True.pos.rate
-0.5	1000	494	0	0	1	1
-0.495	1000	494	0	0	1	1
-0.49	1000	494	0	0	1	1
-0.485	1000	494	0	0	1	1
-0.48	1000	494	0	0	1	1
-0.475	1000	494	0	0	1	1
-0.47	1000	494	0	0	1	1
-0.465	1000	494	0	0	1	1
-0.46	1000	494	0	0	1	1
-0.455	1000	494	0	0	1	1
-0.45	1000	494	0	0	1	1
-0.445	1000	494	0	0	1	1
-0.44	1000	494	0	0	1	1
-0.435	1000	494	0	0	1	1
-0.43	1000	494	0	0	1	1
-0.425	1000	494	0	0	1	1
-0.42	1000	494	0	0	1	1
-0.415	1000	494	0	0	1	1
-0.41	1000	494	0	0	1	1
-0.405	1000	494	0	0	1	1
-0.4	1000	494	0	0	1	1
-0.395	1000	494	0	0	1	1
-0.39	1000	494	0	0	1	1
-0.385	1000	494	0	0	1	1
-0.38	1000	494	0	0	1	1
-0.375	1000	494	0	0	1	1
-0.37	1000	494	0	0	1	1
-0.365	1000	494	0	0	1	1
-0.36	1000	494	0	0	1	1
-0.355	1000	494	0	0	1	1
-0.35	1000	494	0	0	1	1
-0.345	1000	494	0	0	1	1
-0.34	1000	494	0	0	1	1
-0.335	1000	494	0	0	1	1
-0.33	1000	494	0	0	1	1
-0.325	1000	494	0	0	1	1
-0.32	1000	494	0	0	1	1
-0.315	1000	494	0	0	1	1
-0.31	1000	494	0	0	1	1
-0.305	1000	494	0	0	1	1
-0.3	1000	494	0	0	1	1
-0.295	1000	494	0	0	1	1
-0.29	1000	494	0	0	1	1
-0.285	1000	494	0	0	1	1
-0.28	1000	494	0	0	1	1
-0.275	1000	494	0	0	1	1
-0.27	1000	494	0	0	1	1
-0.265	1000	494	0	0	1	1
-0.26	1000	494	0	0	1	1
-0.255	1000	494	0	0	1	1
-0.25	1000	494	0	0	1	1
-0.245	1000	494	0	0	1	1
-0.24	1000	494	0	0	1	1
-0.235	1000	494	0	0	1	1
-0.23	1000	494	0	0	1	1
-0.225	1000	494	0	0	1	1
-0.22	1000	494	0	0	1	1
-0.215	1000	494	0	0	1	1
-0.21	1000	494	0	0	1	1
-0.205	1000	494	0	0	1	1
-0.2	1000	494	0	0	1	1
-0.195	1000	494	0	0	1	1
-0.19	1000	494	0	0	1	1
-0.185	1000	494	0	0	1	1
-0.18	1000	494	0	0	1	1
-0.175	1000	494	0	0	1	1
-0.17	1000	494	0	0	1	1
-0.165	1000	494	0	0	1	1
-0.16	1000	494	0	0	1	1
-0.155	1000	494	0	0	1	1
-0.15	1000	494	0	0	1	1
-0.145	1000	494	0	0	1	1
-0.14	1000	494	0	0	1	1
-0.135	1000	494	0	0	1	1
-0.13	1000	494	0	0	1	1
-0.125	1000	494	0	0	1	1
-0.12	1000	494	0	0	1	1
-0.115	1000	494	0	0	1	1
-0.11	1000	494	0	0	1	1
-0.105	1000	494	0	0	1	1
-0.1	1000	494	0	0	1	1
-0.095	1000	494	0	0	1	1
-0.09	1000	494	0	0	1	1
-0.085	1000	494	0	0	1	1
-0.08	1000	494	0	0	1	1
-0.075	1000	494	0	0	1	1
-0.07	1000	494	0	0	1	1
-0.065	1000	494	0	0	1	1
-0.06	1000	494	0	0	1	1
-0.055	1000	494	0	0	1	1
-0.05	1000	494	0	0	1	1
-0.045	1000	494	0	0	1	1
-0.04	1000	494	0	0	1	1
-0.035	1000	494	0	0	1	1
-0.03	1000	494	0	0	1	1
-0.025	1000	494	0	0	1	1
-0.02	1000	494	0	0	1	1
-0.015	1000	494	0	0	1	1
-0.01	1000	494	0	0	1	1
-0.005	1000	490	4	0	0.991902834008097	1
0	1000	447	47	0	0.904858299595142	1
0.005	1000	381	113	0	0.771255060728745	1
0.01	1000	355	139	0	0.718623481781376	1
0.015	1000	330	164	0	0.668016194331984	1
0.02	1000	313	181	0	0.633603238866397	1
0.025	1000	307	187	0	0.621457489878543	1
0.03	1000	303	191	0	0.61336032388664	1
0.035	1000	287	207	0	0.580971659919028	1
0.04	1000	284	210	0	0.574898785425101	1
0.045	1000	279	215	0	0.564777327935223	1
0.05	1000	276	218	0	0.558704453441296	1
0.055	1000	275	219	0	0.55668016194332	1
0.0600000000000001	1000	270	224	0	0.546558704453441	1
0.0650000000000001	1000	264	230	0	0.534412955465587	1
0.0700000000000001	1000	260	234	0	0.526315789473684	1
0.0750000000000001	1000	256	238	0	0.518218623481781	1
0.08	1000	254	240	0	0.51417004048583	1
0.085	1000	251	243	0	0.508097165991903	1
0.09	1000	246	248	0	0.497975708502024	1
0.095	1000	240	254	0	0.48582995951417	1
0.1	1000	235	259	0	0.475708502024291	1
0.105	1000	233	261	0	0.47165991902834	1
0.11	1000	230	264	0	0.465587044534413	1
0.115	1000	227	267	0	0.459514170040486	1
0.12	1000	223	271	0	0.451417004048583	1
0.125	1000	216	278	0	0.437246963562753	1
0.13	1000	210	284	0	0.425101214574899	1
0.135	1000	196	298	0	0.396761133603239	1
0.14	1000	186	308	0	0.376518218623482	1
0.145	1000	178	316	0	0.360323886639676	1
0.15	999	165	329	1	0.334008097165992	0.999
0.155	998	135	359	2	0.273279352226721	0.998
0.16	998	130	364	2	0.263157894736842	0.998
0.165	998	100	394	2	0.202429149797571	0.998
0.17	996	74	420	4	0.149797570850202	0.996
0.175	996	63	431	4	0.12753036437247	0.996
0.18	996	60	434	4	0.121457489878543	0.996
0.185	996	59	435	4	0.119433198380567	0.996
0.19	996	58	436	4	0.117408906882591	0.996
0.195	996	58	436	4	0.117408906882591	0.996
0.2	996	57	437	4	0.115384615384615	0.996
0.205	996	55	439	4	0.111336032388664	0.996
0.21	996	55	439	4	0.111336032388664	0.996
0.215	996	53	441	4	0.107287449392713	0.996
0.22	996	49	445	4	0.0991902834008097	0.996
0.225	996	49	445	4	0.0991902834008097	0.996
0.23	996	48	446	4	0.097165991902834	0.996
0.235	996	46	448	4	0.0931174089068826	0.996
0.24	996	43	451	4	0.0870445344129555	0.996
0.245	996	39	455	4	0.0789473684210526	0.996
0.25	996	38	456	4	0.0769230769230769	0.996
0.255	996	34	460	4	0.0688259109311741	0.996
0.26	995	31	463	5	0.062753036437247	0.995
0.265	995	28	466	5	0.0566801619433198	0.995
0.27	995	25	469	5	0.0506072874493927	0.995
0.275	995	19	475	5	0.0384615384615385	0.995
0.28	995	17	477	5	0.034412955465587	0.995
0.285	995	15	479	5	0.0303643724696356	0.995
0.29	995	13	481	5	0.0263157894736842	0.995
0.295	995	9	485	5	0.0182186234817814	0.995
0.3	995	6	488	5	0.0121457489878543	0.995
0.305	995	5	489	5	0.0101214574898785	0.995
0.31	995	4	490	5	0.00809716599190283	0.995
0.315	993	2	492	7	0.00404858299595142	0.993
0.32	993	1	493	7	0.00202429149797571	0.993
0.325	991	0	494	9	0	0.991
0.33	989	0	494	11	0	0.989
0.335	987	0	494	13	0	0.987
0.34	986	0	494	14	0	0.986
0.345	985	0	494	15	0	0.985
0.35	985	0	494	15	0	0.985
0.355	983	0	494	17	0	0.983
0.36	983	0	494	17	0	0.983
0.365	983	0	494	17	0	0.983
0.37	983	0	494	17	0	0.983
0.375	983	0	494	17	0	0.983
0.38	982	0	494	18	0	0.982
0.385	982	0	494	18	0	0.982
0.39	981	0	494	19	0	0.981
0.395	980	0	494	20	0	0.98
0.4	980	0	494	20	0	0.98
0.405	979	0	494	21	0	0.979
0.41	976	0	494	24	0	0.976
0.415	974	0	494	26	0	0.974
0.42	974	0	494	26	0	0.974
0.425	973	0	494	27	0	0.973
0.43	973	0	494	27	0	0.973
0.435	972	0	494	28	0	0.972
0.44	971	0	494	29	0	0.971
0.445	971	0	494	29	0	0.971
0.45	970	0	494	30	0	0.97
0.455	968	0	494	32	0	0.968
0.46	967	0	494	33	0	0.967
0.465	963	0	494	37	0	0.963
0.47	961	0	494	39	0	0.961
0.475	960	0	494	40	0	0.96
0.48	959	0	494	41	0	0.959
0.485	957	0	494	43	0	0.957
0.49	957	0	494	43	0	0.957
0.495	957	0	494	43	0	0.957
0.5	957	0	494	43	0	0.957
0.505	957	0	494	43	0	0.957
0.51	956	0	494	44	0	0.956
0.515	956	0	494	44	0	0.956
0.52	955	0	494	45	0	0.955
0.525	953	0	494	47	0	0.953
0.53	950	0	494	50	0	0.95
0.535	950	0	494	50	0	0.95
0.54	950	0	494	50	0	0.95
0.545	947	0	494	53	0	0.947
0.55	944	0	494	56	0	0.944
0.555	944	0	494	56	0	0.944
0.56	944	0	494	56	0	0.944
0.565	943	0	494	57	0	0.943
0.57	942	0	494	58	0	0.942
0.575	942	0	494	58	0	0.942
0.58	941	0	494	59	0	0.941
0.585	939	0	494	61	0	0.939
0.59	936	0	494	64	0	0.936
0.595	934	0	494	66	0	0.934
0.6	932	0	494	68	0	0.932
0.605	929	0	494	71	0	0.929
0.61	928	0	494	72	0	0.928
0.615	928	0	494	72	0	0.928
0.62	927	0	494	73	0	0.927
0.625	926	0	494	74	0	0.926
0.63	921	0	494	79	0	0.921
0.635	920	0	494	80	0	0.92
0.64	920	0	494	80	0	0.92
